,fips,county,state,CPT_grocery_stores_2014,CPT_supercenters_2014,CPT_convenience_stores_2014,CPT_specialized_stores_2014,CPT_snap_authorized_stores_2012,CPT_wic_authorized_stores_2012
2399,46077,Kingsbury,SD,0.78817734,0.0,0.591133005,0.0,0.7662835249042146,0.5747127
2400,46079,Lake,SD,0.080853816,0.0,0.64683053,0.080853816,0.5592841163310962,0.0849546
2401,46081,Lawrence,SD,0.202782171,0.0405564,0.56779008,0.121669303,0.5533467229577408,0.1639546
2402,46083,Lincoln,SD,0.116396368,0.0,0.329789711,0.0581982,0.3968582629341284,0.0828226
2403,46085,Lyman,SD,1.031725561,0.0,1.289656951,0.0,1.3196093956188968,1.055688
2404,46087,McCook,SD,0.708089927,0.0,0.708089927,0.177022482,1.06951871657754,0.7130125
2405,46089,McPherson,SD,0.823384109,0.0,1.235076163,0.0,0.8200082000820008,0.8200082
2406,46091,Marshall,SD,0.64061499,0.0,0.64061499,0.0,0.4281738385784628,0.6422607
2407,46093,Meade,SD,0.185521873,0.0,0.445252495,0.0,0.5757715338553662,0.1919238
2408,46095,Mellette,SD,0.952380952,0.0,1.904761905,0.0,0.9519276534983341,0.0
2409,46097,Miner,SD,0.863557858,0.0,0.431778929,0.0,0.42992261392949266,0.4299226
2410,46099,Minnehaha,SD,0.136700167,0.021872,0.442908542,0.103892127,0.872672634928615,0.1142616
2411,46101,Moody,SD,0.15705984,0.0,0.785299199,0.0,0.6334677836384323,0.155135
2412,46103,Pennington,SD,0.157055487,0.0277157,0.489643576,0.064669906,0.5989630751243448,0.1533345
2413,46105,Perkins,SD,0.659413122,0.0,1.978239367,0.0,1.317089232795522,0.6585446
2414,46107,Potter,SD,1.282051282,0.0,1.282051282,0.0,1.6956337431114878,0.4239084
2415,46109,Roberts,SD,0.385579333,0.0,0.578368999,0.192789666,1.2051506033841275,0.5823546
2416,46111,Sanborn,SD,0.428082192,0.0,0.856164384,0.0,0.43029259896729777,0.4302926
2417,46113,Shannon,SD,0.14066676,0.0,0.351666901,0.0,0.6579415321146597,0.3556441
2418,46115,Spink,SD,0.303122158,0.0,0.454683237,0.151561079,0.605052185751021,0.151263
2419,46117,Stanley,SD,0.335232987,0.0,1.005698961,0.0,0.6736274840013473,0.3368137
2420,46119,Sully,SD,0.695410292,0.0,0.695410292,1.390820584,0.7007708479327259,0.7007709
2421,46121,Todd,SD,0.303582271,0.0,0.505970451,0.0,1.307583987125327,0.8046671
2422,46123,Tripp,SD,0.544267054,0.0,0.907111756,0.181422351,1.9143117593436647,0.5469462
2423,46125,Turner,SD,0.483558994,0.0,1.088007737,0.0,0.601829561868079,0.4814637
2424,46127,Union,SD,0.199614079,0.0,0.798456318,0.0,0.47683159430045996,0.2692696
2425,46129,Walworth,SD,0.544365814,0.0,0.544365814,0.181455271,1.4654698662758747,1.099102
2426,46135,Yankton,SD,0.0440839,0.0440839,0.83759478,0.176335743,0.45347962659823915,0.1327257
2427,46137,Ziebach,SD,0.0,0.0,0.353857042,0.0,0.5518763796909493,0.0
2428,47001,Anderson,TN,0.172121597,0.0264802,0.595805529,0.066200614,0.9215551076694601,0.1723772
2429,47003,Bedford,TN,0.128680807,0.0214468,0.600510434,0.064340404,0.8594269999049144,0.1316569
2430,47005,Benton,TN,0.247754723,0.0619387,0.929080211,0.0619387,1.1612982091559194,0.2444838
2431,47007,Bledsoe,TN,0.071782356,0.0,0.502476491,0.071782356,1.4657598499061915,0.0781739
2432,47009,Blount,TN,0.126643396,0.0158304,0.530319221,0.0554065,0.6965863243595835,0.0966363
2433,47011,Bradley,TN,0.155377519,0.0194222,0.679776645,0.0194222,1.0151548111086943,0.1186545
2434,47013,Campbell,TN,0.225462198,0.0250514,0.851746079,0.0,0.9751773049645391,0.2226621
2435,47015,Cannon,TN,0.0,0.0,0.654212401,0.0,0.627519127265706,0.1448121
2436,47017,Carroll,TN,0.211491012,0.0352485,0.810715545,0.0,0.9774568510038747,0.211342
2437,47019,Carter,TN,0.158211159,0.017579,0.439475442,0.0,1.0257751431145206,0.1743527
2438,47021,Cheatham,TN,0.150890252,0.0251484,0.452670757,0.0251484,0.5135256720395882,0.1527845
2439,47023,Chester,TN,0.34524426,0.0,0.34524426,0.0,0.8347407450546463,0.2911886
2440,47025,Claiborne,TN,0.126614333,0.0,0.379842998,0.0,1.0529577346441474,0.3466095
2441,47027,Clay,TN,0.386349002,0.0,0.772698004,0.0,1.6687925170068025,0.255102
2442,47029,Cocke,TN,0.141346752,0.0282694,0.848080511,0.0282694,1.5134051146533227,0.1686767
2443,47031,Coffee,TN,0.186487142,0.0372974,0.89513828,0.0186487,1.0913406736562574,0.2066814
2444,47033,Crockett,TN,0.340878102,0.0,0.749931824,0.0,1.1454557888258223,0.2051563
2445,47035,Cumberland,TN,0.155212555,0.0172458,0.724325257,0.0,1.1558446872059245,0.1227446
2446,47037,Davidson,TN,0.204983339,0.0164585,0.427921424,0.0613454,0.9706229417163486,0.1542508
2447,47039,Decatur,TN,0.342876736,0.0,0.771472656,0.0,0.8495388217824611,0.5140067
2448,47041,DeKalb,TN,0.20759809,0.0518995,0.570894748,0.103799045,1.080189760682856,0.2645363
2449,47043,Dickson,TN,0.177953534,0.0197726,0.711814137,0.0,0.924621054233408,0.1389413
2450,47045,Dyer,TN,0.184526163,0.0263609,0.711743772,0.0,1.1501764475231995,0.1045615
2451,47047,Fayette,TN,0.102535182,0.0256338,0.64084489,0.0256338,0.8708623261508749,0.1034688
2452,47049,Fentress,TN,0.224026883,0.0560067,0.504060487,0.0,1.2216648086213302,0.3344482
2453,47051,Franklin,TN,0.169073958,0.0241534,0.893676634,0.0,0.9790215507374341,0.1716865
2454,47053,Gibson,TN,0.323415265,0.0404269,0.586190168,0.0,0.9873856446217709,0.3022609
2455,47055,Giles,TN,0.242609087,0.0346584,0.935777909,0.069316882,1.0777838928636947,0.2063842
2456,47057,Grainger,TN,0.174947516,0.0,0.699790063,0.0437369,1.1487418890748409,0.2642473
2457,47059,Greene,TN,0.204873052,0.0146338,0.76095705,0.0146338,1.1079789011755474,0.1743705
2458,47061,Grundy,TN,0.297951583,0.0,1.117318436,0.0,1.642246642246642,0.4395604
2459,47063,Hamblen,TN,0.190367409,0.015864,0.650421981,0.015864,1.0717814681413955,0.1434354
2460,47065,Hamilton,TN,0.156597005,0.0227777,0.549513126,0.0484027,1.0181983050929209,0.1823207
2461,47067,Hancock,TN,0.150217816,0.0,0.600871263,0.0,1.4136904761904763,0.297619
2462,47069,Hardeman,TN,0.269593684,0.0385134,0.693240901,0.0,0.9579266071181799,0.2638224
2463,47071,Hardin,TN,0.231928875,0.0386548,0.77309625,0.0386548,1.2909441233140653,0.3082851
2464,47073,Hawkins,TN,0.141006433,0.0176258,0.475896713,0.0352516,0.8850678306560398,0.1237033
2465,47075,Haywood,TN,0.16497113,0.0549904,0.82485565,0.0,1.3843201754385965,0.1096491
2466,47077,Henderson,TN,0.142811239,0.0357028,0.678353386,0.0,0.9397042905232607,0.1427399
2467,47079,Henry,TN,0.124208173,0.031052,0.527884735,0.031052,0.9250383929583706,0.2164435
2468,47081,Hickman,TN,0.082020997,0.0,0.492125984,0.0,0.7688594676596332,0.1241208
2469,47083,Houston,TN,0.241925729,0.0,0.604814322,0.0,1.0202464439954038,0.356591
2470,47085,Humphreys,TN,0.220567963,0.055142,0.771987869,0.0,0.7934336525307798,0.2735978
2471,47087,Jackson,TN,0.2593361,0.0,0.518672199,0.0,0.9833056551000786,0.1748099
2472,47089,Jefferson,TN,0.075934469,0.0189836,0.569508514,0.0,0.6562434136153743,0.095802
2473,47091,Johnson,TN,0.223976706,0.0,0.503947589,0.0,1.1743575573362808,0.2763194
2474,47093,Knox,TN,0.160483591,0.0222894,0.470306078,0.0334341,0.8014000708495066,0.1065009
2475,47095,Lake,TN,0.262088848,0.0,0.393133272,0.0,1.1703511053315991,0.260078
2476,47097,Lauderdale,TN,0.182601709,0.0365203,0.766927178,0.0,1.1304326911513576,0.1803882
2477,47099,Lawrence,TN,0.189241614,0.0236552,0.80427686,0.070965605,1.134581571068764,0.1663261
2478,47101,Lewis,TN,0.251973795,0.083991265,0.923903914,0.0,1.2329074198610177,0.2521856
2479,47103,Lincoln,TN,0.148645836,0.0297292,0.713500015,0.0297292,0.8655941258991732,0.1193923
2480,47105,Loudon,TN,0.17726655,0.0196963,0.610584783,0.0,0.7430763360311691,0.1606652
2481,47107,McMinn,TN,0.133014099,0.019002,0.85509064,0.019002,1.0286299348799348,0.0953907
2482,47109,McNairy,TN,0.152282331,0.0380706,0.53298816,0.0380706,1.257321110262287,0.1527884
2483,47111,Macon,TN,0.173890362,0.0434726,0.565143677,0.0,0.6445017334874211,0.1777936
2484,47113,Madison,TN,0.162969301,0.0305567,0.71299069,0.071299069,1.021225267596497,0.1520435
2485,47115,Marion,TN,0.140810364,0.0352026,0.950469955,0.0,1.7231628433070587,0.3181224
2486,47117,Marshall,TN,0.159902779,0.0319806,0.735552784,0.0,0.8661723278178936,0.1942817
2487,47119,Maury,TN,0.175407823,0.0233877,0.631468163,0.0350816,0.9777615156319878,0.1707525
2488,47121,Meigs,TN,0.341851124,0.0,0.85462781,0.0,1.089929902547444,0.0854847
2489,47123,Monroe,TN,0.221077532,0.0442155,0.508478323,0.0,1.1632286796800564,0.2215674
2490,47125,Montgomery,TN,0.089492054,0.021057,0.363232453,0.0368497,0.5244812108333153,0.0813149
2491,47127,Moore,TN,0.0,0.0,0.316505776,0.0,0.7887679444707366,0.1577536
2492,47129,Morgan,TN,0.184672207,0.0,0.461680517,0.0,1.0183454166856656,0.2735853
2493,47131,Obion,TN,0.096958728,0.0323196,0.420154488,0.096958728,0.8375877472878113,0.1595405
2494,47133,Overton,TN,0.272380607,0.0,0.635554749,0.0,1.0515247108307044,0.2253267
2495,47135,Perry,TN,0.255689082,0.0,0.894911787,0.0,1.049618320610687,0.3816794
2496,47137,Pickett,TN,0.390320062,0.0,0.975800156,0.0,1.519607843137255,0.5882353
2497,47139,Polk,TN,0.239091452,0.0,0.717274357,0.0597729,1.268528506931959,0.1797914
2498,47141,Putnam,TN,0.229218634,0.0404503,0.741589699,0.0539338,1.1288788139489367,0.1638695
2499,47143,Rhea,TN,0.214454214,0.0306363,0.735271591,0.0612726,1.2042463898450504,0.1860638
2500,47145,Roane,TN,0.113748389,0.0189581,0.75832259,0.0,0.8384920857568561,0.130917
2501,47147,Robertson,TN,0.102821722,0.0293776,0.440664522,0.0146888,0.7096860946347732,0.1494076
2502,47149,Rutherford,TN,0.117685337,0.0173067,0.349594678,0.031152,0.7114124771364234,0.1056643
2503,47151,Scott,TN,0.136444263,0.0454814,0.363851367,0.0,1.2101805499180687,0.2705994
2504,47153,Sequatchie,TN,0.0,0.068008705,0.544069641,0.0,1.3000069333703113,0.0693337
2505,47155,Sevier,TN,0.241825255,0.0105141,0.799074756,0.126169698,1.0395047849648333,0.1189035
2506,47157,Shelby,TN,0.174690537,0.0149126,0.458030066,0.0521941,1.0409093035022596,0.1041707
2507,47159,Smith,TN,0.10521332,0.0526067,0.73649324,0.0,0.6412941053292849,0.1570516
2508,47161,Stewart,TN,0.150613751,0.075306876,0.451841253,0.0,0.9651299791933018,0.2256148
2509,47163,Sullivan,TN,0.127350411,0.0191026,0.522136685,0.0254701,0.8280926443262365,0.1211843
2510,47165,Sumner,TN,0.115803736,0.0115804,0.422683636,0.0289509,0.7343955984421182,0.1203927
2511,47167,Tipton,TN,0.129821657,0.0162277,0.389464972,0.0,0.8467709261810227,0.113443
2512,47169,Trousdale,TN,0.374906273,0.0,0.874781305,0.0,1.0049176822749626,0.2565747
2513,47171,Unicoi,TN,0.111339977,0.05567,0.389689918,0.0,0.854583676080797,0.274198
2514,47173,Union,TN,0.0523204,0.0,0.523204102,0.0,1.0064307000575103,0.1568463
2515,47175,Van Buren,TN,0.0,0.0,0.177525297,0.0,1.021677327647477,0.3553661
2516,47177,Warren,TN,0.15011634,0.0250194,0.600465361,0.0500388,1.1190876611695408,0.1757072
2517,47179,Washington,TN,0.142583292,0.0237639,0.427749877,0.0396065,0.8393687946664109,0.1598798
2518,47181,Wayne,TN,0.29563058,0.0,1.005143972,0.0,1.0051384639523027,0.4118616
2519,47183,Weakley,TN,0.145463009,0.0290926,0.465481628,0.0581852,0.864637522873375,0.2011899
2520,47185,White,TN,0.228128208,0.0380214,0.76042736,0.076042736,1.2652403956751783,0.2300437
2521,47187,Williamson,TN,0.146180309,0.014618,0.277742586,0.107198893,0.5028225451114763,0.098491
2522,47189,Wilson,TN,0.151544155,0.015952,0.414752425,0.023928,0.77756575684468,0.1176856
2523,48001,Anderson,TX,0.086764885,0.034706,0.50323633,0.017353,0.5570831185197916,0.0859254
2524,48003,Andrews,TX,0.0572181,0.0,0.400526406,0.0,0.6204628652975119,0.0620463
2525,48005,Angelina,TX,0.102564103,0.022792,0.535612536,0.0569801,0.6155081414508108,0.1027432
2526,48007,Aransas,TX,0.120134551,0.0400449,0.680762454,0.120134551,1.000643770817589,0.0839701
2527,48009,Archer,TX,0.113494496,0.0,0.453977982,0.0,0.8013737836290785,0.114482
2528,48011,Armstrong,TX,1.023017903,0.0,0.511508951,0.0,0.51440329218107,0.5144033
2529,48013,Atascosa,TX,0.125591326,0.0209319,0.690752292,0.0,0.9186295195854686,0.1507127
2530,48015,Austin,TX,0.171738682,0.0343477,0.480868311,0.103043209,0.803689985323922,0.1048291
2531,48017,Bailey,TX,0.289435601,0.0,0.578871201,0.0,0.9934548854604957,0.2805049
2532,48019,Bandera,TX,0.143595635,0.0,0.574382539,0.0,0.6857541672753242,0.0486926
2533,48021,Bastrop,TX,0.140900998,0.0128092,0.614840718,0.0384275,0.747918979530873,0.0535024
2534,48023,Baylor,TX,0.278396437,0.0,1.391982183,0.0,1.1040574109853711,0.2760144
2535,48025,Bee,TX,0.0304294,0.0304294,0.456440374,0.0304294,0.7096668408809091,0.0922311
2536,48027,Bell,TX,0.091146625,0.0151911,0.504344656,0.0364586,0.782934049866321,0.0526256
2537,48029,Bexar,TX,0.093756769,0.016165,0.408434661,0.0414901,0.6519370884909632,0.0526403
2538,48031,Blanco,TX,0.277469478,0.0,0.739918609,0.092489826,0.7351791021429689,0.1877053
2539,48033,Borden,TX,0.0,0.0,4.601226994,0.0,0.0,0.0
2540,48035,Bosque,TX,0.224971879,0.0,0.731158605,0.0,1.3885057471264366,0.2206897
2541,48037,Bowie,TX,0.160814795,0.064325918,0.385955508,0.0428839,0.7049713001531613,0.1180916
2542,48039,Brazoria,TX,0.085767352,0.0266175,0.449539222,0.0354899,0.4903485246436699,0.0800569
2543,48041,Brazos,TX,0.086061812,0.0143436,0.516370869,0.0430309,0.4950207227634781,0.0647846
2544,48043,Brewster,TX,0.545077946,0.0,0.327046768,0.0,0.9392443108630313,0.2146844
2545,48045,Briscoe,TX,0.651041667,0.0,1.302083333,0.0,1.9218449711723256,0.0
2546,48047,Brooks,TX,0.139004726,0.0,0.278009452,0.0,1.757203370106596,0.1396453
2547,48049,Brown,TX,0.132791544,0.0265583,0.770190954,0.0265583,0.967173386208416,0.1057502
2548,48051,Burleson,TX,0.231843737,0.0,0.985335884,0.0,1.1807684151678137,0.1156671
2549,48053,Burnet,TX,0.066751218,0.0222504,0.823265025,0.0,0.6022525010740808,0.0690481
2550,48055,Caldwell,TX,0.07535795,0.0251193,0.527505652,0.0,0.6949105867368891,0.0774513
2551,48057,Calhoun,TX,0.091755746,0.0458779,0.73404597,0.0458779,1.002668641152606,0.092554
2552,48059,Callahan,TX,0.148005624,0.0,0.814030933,0.148005624,0.9802470962491677,0.1479618
2553,48061,Cameron,TX,0.08563436,0.0166511,0.363946031,0.0594683,0.9972558918912846,0.1443845
2554,48063,Camp,TX,0.237699073,0.0,0.633864195,0.0,0.7564195249953143,0.0803277
2555,48065,Carson,TX,0.0,0.0,0.831531681,0.166306336,1.1369173298684425,0.3248335
2556,48067,Cass,TX,0.132183338,0.066091669,0.760054195,0.0,0.6077482375301112,0.1657495
2557,48069,Castro,TX,0.257036371,0.0,0.642590927,0.0,0.7349338559529642,0.244978
2558,48071,Chambers,TX,0.131078778,0.0,0.891335693,0.104863023,0.48117655726231257,0.0828821
2559,48073,Cherokee,TX,0.098227967,0.0196456,0.589367805,0.0196456,0.6395734874819357,0.1171738
2560,48075,Childress,TX,0.14106362,0.14106362,0.423190859,0.0,0.7350500308246788,0.2845355
2561,48077,Clay,TX,0.096432015,0.0,0.675024108,0.0,0.47460844803037494,0.1898434
2562,48079,Cochran,TX,0.681431005,0.0,1.022146508,0.0,1.3131976362442548,0.0
2563,48081,Coke,TX,1.2292563,0.0,0.307314075,0.0,1.4701330857319717,0.0
2564,48083,Coleman,TX,0.355871886,0.0,0.711743772,0.0,1.3160422670509124,0.1152738
2565,48085,Collin,TX,0.116352496,0.0282409,0.311779504,0.0395373,0.341663451715426,0.0623022
2566,48087,Collingsworth,TX,0.331455088,0.0,0.662910176,0.0,1.3175230566534915,0.3293808
2567,48089,Colorado,TX,0.241324388,0.0,1.206621941,0.144794633,0.9462375982476484,0.1932741
2568,48091,Comal,TX,0.0565913,0.0080845,0.493152457,0.0161689,0.5442194712547211,0.0699399
2569,48093,Comanche,TX,0.073800738,0.0,0.664206642,0.073800738,0.6841021915486135,0.145296
2570,48095,Concho,TX,0.24691358,0.0,0.987654321,0.24691358,1.0182876142975896,0.2493766
2571,48097,Cooke,TX,0.12899564,0.0257991,0.928768608,0.0257991,0.4846464019851116,0.129239
2572,48099,Coryell,TX,0.0397025,0.0264683,0.330854133,0.0132342,0.393840124647702,0.0517927
2573,48101,Cottle,TX,0.706713781,0.0,1.413427562,0.0,1.3458950201884252,0.6729475
2574,48103,Crane,TX,0.202020202,0.0,0.808080808,0.0,1.0960105217010083,0.2192021
2575,48105,Crockett,TX,0.524658972,0.0,1.049317943,0.0,0.5565945320153174,0.2671654
2576,48107,Crosby,TX,0.508560773,0.0,0.678081031,0.0,1.632386549134835,0.489716
2577,48109,Culberson,TX,0.441306267,0.0,2.647837599,0.0,1.7467248908296944,0.4366812
2578,48111,Dallam,TX,0.0,0.0,0.700770848,0.0,0.7146941109205259,0.0
2579,48113,Dallas,TX,0.153654475,0.0158816,0.425229827,0.0385129,0.5719260224336549,0.0831349
2580,48115,Dawson,TX,0.149566258,0.0,0.523481902,0.0,0.9347507331378299,0.1466276
2581,48117,Deaf Smith,TX,0.1041938,0.0520969,0.573065903,0.0520969,0.8824035812672177,0.1549587
2582,48119,Delta,TX,0.0,0.0,0.572737686,0.0,1.0946393945080377,0.0
2583,48121,Denton,TX,0.087607169,0.0238929,0.321226288,0.0331845,0.31410350664872067,0.0636219
2584,48123,DeWitt,TX,0.096693096,0.0,0.531812029,0.193386192,0.7370307028259631,0.0977278
2585,48125,Dickens,TX,0.450856628,0.0,0.901713255,0.0,0.8609556607834696,0.4304778
2586,48127,Dimmit,TX,0.270538371,0.0,0.721435657,0.0,1.704744606952809,0.0955932
2587,48129,Donley,TX,0.282246684,0.0,1.411233418,0.0,0.8569575690198258,0.2779322
2588,48131,Duval,TX,0.260123125,0.0,0.867077083,0.086707708,1.5006685442803904,0.1706922
2589,48133,Eastland,TX,0.220070423,0.0550176,1.155369718,0.0550176,1.0314315183757667,0.2171435
2590,48135,Ector,TX,0.129951138,0.0194927,0.344370517,0.0454829,0.6853744442519776,0.0900745
2591,48137,Edwards,TX,0.532197978,0.0,1.064395955,0.0,0.5504742547425474,0.5081301
2592,48139,Ellis,TX,0.100428705,0.031384,0.514697113,0.0,0.4129619165762805,0.0779378
2593,48141,El Paso,TX,0.136774779,0.0179967,0.284347566,0.0347936,0.7830773904054236,0.089437
2594,48143,Erath,TX,0.099633846,0.0249085,0.547986151,0.124542307,0.5594974695455355,0.0762951
2595,48145,Falls,TX,0.176584849,0.0,0.588616163,0.0588616,1.116789702820367,0.1135718
2596,48147,Fannin,TX,0.14813937,0.0296279,0.53330173,0.0592557,0.7586730119318572,0.0886761
2597,48149,Fayette,TX,0.241613981,0.0,0.885917932,0.161075988,0.7153944793143012,0.0809881
2598,48151,Fisher,TX,0.522056904,0.0,0.522056904,0.0,1.3007284079084287,0.2601457
2599,48153,Floyd,TX,0.336190956,0.0,0.504286435,0.0,0.9423590387937805,0.3141197
2600,48155,Foard,TX,0.0,0.0,0.784313725,0.0,1.5302218821729152,0.7651109
2601,48157,Fort Bend,TX,0.125484245,0.0189685,0.482968432,0.0262641,0.3677175843930455,0.0621719
2602,48159,Franklin,TX,0.094339623,0.0,0.377358491,0.0,0.7440476190476191,0.093985
2603,48161,Freestone,TX,0.101204332,0.0,0.708430321,0.0506022,0.7045862157314886,0.1024853
2604,48163,Frio,TX,0.107927257,0.0,0.917381685,0.0,1.1345234060181522,0.1694724
2605,48165,Gaines,TX,0.154440154,0.0,0.36036036,0.102960103,0.7377034341678885,0.1629284
2606,48167,Galveston,TX,0.152769909,0.0222789,0.569704454,0.0477406,0.6428517547245998,0.089855
2607,48169,Garza,TX,0.155400155,0.0,0.621600622,0.0,1.091703056768559,0.1559576
2608,48171,Gillespie,TX,0.117554859,0.039185,0.509404389,0.313479624,0.2782968234405439,0.0795134
2609,48173,Glasscock,TX,0.0,0.0,0.774593338,0.0,0.0,0.0
2610,48175,Goliad,TX,0.132467877,0.0,0.662339383,0.0,0.41944406656690697,0.2720718
2611,48177,Gonzales,TX,0.195484312,0.0,0.733066171,0.0,0.8439344807516419,0.1496633
2612,48179,Gray,TX,0.130185732,0.0433952,0.520742927,0.0,0.7543447355441437,0.1305597
2613,48181,Grayson,TX,0.129518999,0.0323797,0.558550682,0.0242848,0.6533535626905044,0.090212
2614,48183,Gregg,TX,0.121749294,0.0405831,0.746729002,0.0568163,0.8546799502138739,0.1141385
2615,48185,Grimes,TX,0.147210364,0.0,0.809657,0.0,0.7405194837521314,0.0746742
2616,48187,Guadalupe,TX,0.0611205,0.0135823,0.421052632,0.040747,0.41594858923110295,0.0643588
2617,48189,Hale,TX,0.115207373,0.0288018,0.489631336,0.0288018,0.6619027987723879,0.1649031
2618,48191,Hall,TX,0.317762949,0.0,0.635525898,0.0,1.5436785099706447,0.3036745
2619,48193,Hamilton,TX,0.36589828,0.0,0.975728747,0.243932187,1.0633602182897957,0.2407608
2620,48195,Hansford,TX,0.363042294,0.0,0.544563442,0.0,0.935820805409648,0.1811266
2621,48197,Hardeman,TX,0.254582485,0.0,0.763747454,0.254582485,1.0003266372693125,0.244978
2622,48199,Hardin,TX,0.107872926,0.0359576,0.57532227,0.0179788,0.6205834390288096,0.1268346
2623,48201,Harris,TX,0.173595084,0.0135093,0.475303791,0.0571896,0.5995172829928458,0.0773444
2624,48203,Harrison,TX,0.14850897,0.0297018,0.549483189,0.0297018,0.7141092167037312,0.1037806
2625,48205,Hartley,TX,0.16423058,0.0,0.328461159,0.0,0.3255208333333333,0.1627604
2626,48207,Haskell,TX,0.346680534,0.173340267,0.520020801,0.0,1.1862396204033214,0.3389256
2627,48209,Hays,TX,0.0540468,0.016214,0.356708553,0.0270234,0.4763595479022428,0.0473401
2628,48211,Hemphill,TX,0.23923445,0.0,0.956937799,0.23923445,0.9395424836601307,0.245098
2629,48213,Henderson,TX,0.13873124,0.0252239,0.56753689,0.0126119,0.6700887551520976,0.1137887
2630,48215,Hidalgo,TX,0.081821934,0.0156424,0.358572592,0.0613665,1.0813520599622426,0.1983753
2631,48217,Hill,TX,0.143480257,0.0286961,0.918273646,0.0,1.077412311927476,0.1423893
2632,48219,Hockley,TX,0.084828434,0.0424142,0.339313738,0.0,0.6104079981507166,0.1300277
2633,48221,Hood,TX,0.129819551,0.0185457,0.537823853,0.092728251,0.7477647119104349,0.1152871
2634,48223,Hopkins,TX,0.083516606,0.0278389,0.779488322,0.0278389,0.5568242690800417,0.0845809
2635,48225,Houston,TX,0.13192032,0.0439734,0.659601601,0.0,0.8383345566541455,0.1295281
2636,48227,Howard,TX,0.0545688,0.0272844,0.545687703,0.0272844,0.4636428679017924,0.0564844
2637,48229,Hudspeth,TX,0.622858922,0.0,1.245717845,0.0,1.7980221756068322,0.0
2638,48231,Hunt,TX,0.067801973,0.033901,0.553716113,0.0226007,0.6689328081397351,0.1033544
2639,48233,Hutchinson,TX,0.183713774,0.0,0.642998209,0.0459284,0.7868807590548308,0.1824651
2640,48235,Irion,TX,0.635324015,0.0,0.635324015,0.0,0.6357279084551812,0.0
2641,48237,Jack,TX,0.225861095,0.0,0.677583286,0.0,0.6679283090281642,0.2226428
2642,48239,Jackson,TX,0.135694416,0.0,1.085555329,0.135694416,1.0814918741961883,0.1403016
2643,48241,Jasper,TX,0.140639064,0.0281278,0.365661566,0.140639064,0.7585669348328369,0.1113493
2644,48243,Jeff Davis,TX,0.907441016,0.0,0.453720508,0.0,0.43346337234503685,0.4334634
2645,48245,Jefferson,TX,0.166511388,0.0158582,0.721549349,0.0594684,0.8931892581664439,0.0873664
2646,48247,Jim Hogg,TX,0.570884872,0.0,0.0,0.190294957,1.7304883469867276,0.1905125
2647,48249,Jim Wells,TX,0.217638382,0.024182,0.677097188,0.072546127,1.271335281250499,0.1676486
2648,48251,Johnson,TX,0.095264709,0.0254039,0.514429428,0.0190529,0.606096154222144,0.0912403
2649,48253,Jones,TX,0.200642055,0.0,0.351123596,0.0,0.5841218978954923,0.1001352
2650,48255,Karnes,TX,0.268348316,0.067087079,0.67087079,0.0,0.7275870369154687,0.1969409
2651,48257,Kaufman,TX,0.107878744,0.0179798,0.458484663,0.0449495,0.5597032401899712,0.0749393
2652,48259,Kendall,TX,0.077160494,0.0257202,0.514403292,0.0257202,0.3963177216598065,0.0834353
2653,48261,Kenedy,TX,0.0,0.0,0.0,0.0,0.0,0.0
2654,48263,Kent,TX,1.27388535,0.0,0.0,0.0,1.1918951132300357,0.0
2655,48265,Kerr,TX,0.098888493,0.0197777,0.59333096,0.0593331,0.6645107727741398,0.1004298
2656,48267,Kimble,TX,0.450653447,0.0,2.027940514,0.225326724,1.0964912280701753,0.2192982
2657,48269,King,TX,0.0,0.0,0.0,0.0,0.0,0.0
2658,48271,Kinney,TX,0.283607487,0.0,0.567214974,0.0,1.133314830234064,0.2775465
2659,48273,Kleberg,TX,0.093196645,0.0310655,0.683442063,0.0310655,1.2047879260994014,0.0624512
2660,48275,Knox,TX,0.518403318,0.0,0.518403318,0.0,1.3196093956188968,0.5278438
2661,48277,Lamar,TX,0.080770551,0.0201926,0.72693496,0.0403853,0.9452396726292052,0.0803035
2662,48279,Lamb,TX,0.442021512,0.0,0.589362016,0.147340504,1.2135922330097089,0.3569389
2663,48281,Lampasas,TX,0.049613,0.049613,0.694582258,0.049613,0.5222061968468693,0.0994678
2664,48283,La Salle,TX,0.401391491,0.0,0.802782981,0.0,1.7466122755192952,0.1406668
2665,48285,Lavaca,TX,0.202829471,0.0,0.862025252,0.0507074,0.7191288267926854,0.1027327
2666,48287,Lee,TX,0.298650102,0.0,1.015410345,0.238920081,0.7630062446037389,0.1204747
2667,48289,Leon,TX,0.296542317,0.0,0.948935413,0.0,0.8034279592929834,0.2380527
2668,48291,Liberty,TX,0.128013109,0.0256026,0.60166161,0.076807865,0.8597684937291313,0.1044782
2669,48293,Limestone,TX,0.212548886,0.0425098,1.062744431,0.0,0.8409299696134549,0.1271995
2670,48295,Lipscomb,TX,0.562904588,0.0,0.562904588,0.0,1.4128352490421454,0.5747126
2671,48297,Live Oak,TX,0.16541229,0.0,0.827061451,0.0,0.8859167809785095,0.2572016
2672,48299,Llano,TX,0.153767299,0.0,0.82009226,0.0,0.6287660466334818,0.1047943
2673,48301,Loving,TX,0.0,0.0,0.0,0.0,0.0,0.0
2674,48303,Lubbock,TX,0.081639873,0.02041,0.336764476,0.0408199,0.5809070548712205,0.0629899
