fips,county,state,CNT_population_2013,SQM_total_area_2000,PSM_population_density_2013,metropolitain_area_2013
1001,Autauga,AL,54792,604.45,90.6476962527918,1
1003,Baldwin,AL,195147,2026.93,96.27712846521587,1
1005,Barbour,AL,26938,904.52,29.781541591120156,0
1007,Bibb,AL,22501,626.16,35.93490481666028,1
1009,Blount,AL,57746,650.6,88.75806947433138,1
1011,Bullock,AL,10576,626.06,16.892949557550395,0
1013,Butler,AL,20330,777.92,26.133792677910325,0
1015,Calhoun,AL,116475,612.32,190.2191664489156,1
1017,Chambers,AL,34123,603.11,56.57840194989306,0
1019,Cherokee,AL,26074,599.95,43.46028835736311,0
1021,Chilton,AL,43769,700.76,62.459329870426394,1
1023,Choctaw,AL,13384,920.85,14.534397567464843,0
1025,Clarke,AL,25105,1252.51,20.043752145691453,0
1027,Clay,AL,13464,606.0,22.217821782178216,0
1029,Cleburne,AL,15031,561.02,26.792271220277357,0
1031,Coffee,AL,50729,680.48,74.5488478720903,0
1033,Colbert,AL,54456,623.61,87.3238081493241,1
1035,Conecuh,AL,12866,852.51,15.091905080292316,0
1037,Coosa,AL,11058,666.36,16.594633531424456,0
1039,Covington,AL,37890,1043.86,36.29797099227866,0
1041,Crenshaw,AL,13874,610.88,22.71149816657936,0
1043,Cullman,AL,80731,754.82,106.9539757823057,0
1045,Dale,AL,49753,562.67,88.42305436579167,0
1047,Dallas,AL,41950,993.37,42.22998479921882,0
1049,DeKalb,AL,70882,778.65,91.03191421049252,0
1051,Elmore,AL,80661,657.21,122.73245994431005,1
1053,Escambia,AL,37877,952.95,39.74710110708851,0
1055,Etowah,AL,103790,548.75,189.13895216400908,1
1057,Fayette,AL,16858,629.34,26.786792512791177,0
1059,Franklin,AL,31505,646.51,48.73087809933335,0
1061,Geneva,AL,26754,578.9,46.21523579201935,1
1063,Greene,AL,8702,659.93,13.186247026199752,0
1065,Hale,AL,15293,656.47,23.295809404847134,1
1067,Henry,AL,17188,568.33,30.24299262752274,1
1069,Houston,AL,103614,581.65,178.13805553167714,1
1071,Jackson,AL,52939,1126.77,46.982969017634474,0
1073,Jefferson,AL,658578,1123.8,586.0277629471436,1
1075,Lamar,AL,14192,605.47,23.439641931061818,0
1077,Lauderdale,AL,92713,718.78,128.98661621080163,1
1079,Lawrence,AL,33570,718.07,46.7503168214798,1
1081,Lee,AL,151411,615.55,245.97676874340027,1
1083,Limestone,AL,88904,607.08,146.44527904065362,1
1085,Lowndes,AL,10685,725.03,14.737321214294582,1
1087,Macon,AL,20016,613.24,32.63974952710195,0
1089,Madison,AL,346704,812.85,426.52887986713415,1
1091,Marengo,AL,20208,982.85,20.560614539349853,0
1093,Marion,AL,30283,743.57,40.72649515176782,0
1095,Marshall,AL,94318,623.16,151.3543873162591,0
1097,Mobile,AL,413884,1644.02,251.7511952409338,1
1099,Monroe,AL,22154,1034.53,21.414555401969977,0
1101,Montgomery,AL,227841,799.76,284.8867160148044,1
1103,Morgan,AL,119652,599.06,199.73291490001003,1
1105,Perry,AL,9995,724.08,13.803723345486686,0
1107,Pickens,AL,19370,890.05,21.762822313353187,1
1109,Pike,AL,33592,672.1,49.9806576402321,0
1111,Randolph,AL,22629,584.11,38.740990566845284,0
1113,Russell,AL,59240,647.38,91.50730637338194,1
1115,St. Clair,AL,86225,653.61,131.92117623659368,1
1117,Shelby,AL,203825,809.53,251.78189813842602,1
1119,Sumter,AL,13409,913.3,14.681922697908686,0
1121,Talladega,AL,81277,760.25,106.90825386386057,0
1123,Tallapoosa,AL,41139,766.23,53.690145256646176,0
1125,Tuscaloosa,AL,200681,1351.23,148.51727685146125,1
1127,Walker,AL,65934,805.3,81.87507761082827,1
1129,Washington,AL,16881,1088.54,15.507928050416155,0
1131,Wilcox,AL,11194,907.46,12.335529940713641,0
1133,Winston,AL,24150,631.86,38.220491881112906,0
2013,Aleutians East,AK,3302,15011.6,0.2199632284366756,0
2016,Aleutians West,AK,5715,14116.51,0.4048451068996515,0
2020,Anchorage,AK,301143,1961.09,153.5589901534351,1
2050,Bethel,AK,17865,45508.46,0.3925643715476199,0
2060,Bristol Bay,AK,954,887.68,1.07471160778659,0
2068,Denali,AK,1940,12774.53,0.15186468699826922,0
2070,Dillingham,AK,4994,20928.41,0.2386230009828745,0
2090,Fairbanks North Star,AK,100879,7444.02,13.55168309596159,1
2100,Haines,AK,2551,2725.82,0.9358651708476716,0
2105,Hoonah-Angoon,AK,2128,11376.73,0.1870484752648608,0
2110,Juneau,AK,32604,3255.01,10.01655908891217,0
2122,Kenai Peninsula,AK,57059,24754.6,2.3049857400240765,0
2130,Ketchikan Gateway,AK,13673,1753.98,7.79541385876692,0
2150,Kodiak Island,AK,14066,12023.67,1.1698591195533476,0
2164,Lake and Peninsula,AK,1654,30906.96,0.05351545412424904,0
2170,Matanuska-Susitna,AK,95923,25259.79,3.7974583319972175,1
2180,Nome,AK,9897,28283.33,0.349923435465343,0
2185,North Slope,AK,9741,94762.64,0.1027936748068648,0
2188,Northwest Arctic,AK,7714,40762.0,0.1892448849418576,0
2195,Petersburg,AK,3245,9021.21,0.359707844069698,0
2198,Prince of Wales-Hyder,AK,6394,12706.3,0.5032149406200074,0
2220,Sitka,AK,9001,4811.53,1.8707147206813637,0
2230,Skagway,AK,1004,0.0,inf,0
2240,Southeast Fairbanks,AK,7001,25061.19,0.2793562476482561,0
2261,Valdez-Cordova,AK,9764,40199.15,0.2428907078881021,0
2275,Wrangell,AK,2417,0.0,inf,0
2282,Yakutat,AK,643,9459.28,0.06797557530805727,0
2290,Yukon-Koyukuk,AK,5658,147842.51,0.03827045414745731,0
4001,Apache,AZ,72021,11218.42,6.419888005619329,0
4003,Cochise,AZ,129554,6218.77,20.83273702034325,0
4005,Coconino,AZ,136641,18661.21,7.322194005640577,1
4007,Gila,AZ,53039,4795.74,11.059607067939462,1
4009,Graham,AZ,37401,4641.14,8.058580434979337,0
4011,Greenlee,AZ,8905,1848.42,4.817628028261974,0
4012,La Paz,AZ,20379,4513.36,4.515261357392276,0
4013,Maricopa,AZ,4,9224.27,0.0004336386510802481,0
4015,Mohave,AZ,202622,13469.71,15.04278859752734,1
4017,Navajo,AZ,107443,9959.49,10.78800219689964,1
4019,Pima,AZ,996634,9188.83,108.46146897918452,0
4021,Pinal,AZ,384978,5374.09,71.63594208507858,1
4023,Santa Cruz,AZ,46903,1238.11,37.882740628861725,1
4025,Yavapai,AZ,215027,8127.78,26.455809581460127,0
4027,Yuma,AZ,201851,5518.96,36.57410091756418,1
5001,Arkansas,AR,18777,1033.79,18.163263332011336,1
5003,Ashley,AR,21234,939.08,22.61149209864974,0
5005,Baxter,AR,40962,586.74,69.81286430105328,0
5007,Benton,AR,238778,880.24,271.26465509406523,0
5009,Boone,AR,37412,601.82,62.16476687381609,1
5011,Bradley,AR,11133,654.38,17.013050521103946,0
5013,Calhoun,AR,5214,632.54,8.242956967148324,0
5015,Carroll,AR,27745,638.81,43.4323194690127,0
5017,Chicot,AR,11344,690.88,16.419638721630385,0
5019,Clark,AR,22650,882.6,25.66281441196465,0
5021,Clay,AR,15312,641.42,23.87203392472951,0
5023,Cleburne,AR,25710,591.91,43.43565744792283,0
5025,Cleveland,AR,8539,598.8,14.260187040748164,0
5027,Columbia,AR,24294,766.86,31.67983725843048,1
5029,Conway,AR,21145,566.66,37.31514488405746,0
5031,Craighead,AR,101654,712.98,142.57622934724674,0
5033,Crawford,AR,61696,604.2,102.11188348229064,1
5035,Crittenden,AR,49730,636.69,78.10708508065149,1
5037,Cross,AR,17492,622.33,28.10727427570581,1
5039,Dallas,AR,7922,668.16,11.856441570881225,0
5041,Desha,AR,12467,819.52,15.21256345177665,0
5043,Drew,AR,18682,835.65,22.35624962603961,0
5045,Faulkner,AR,119299,664.01,179.6644628845951,0
5047,Franklin,AR,17934,619.69,28.94027658990785,1
5049,Fulton,AR,12243,620.31,19.73690574067805,0
5051,Garland,AR,96986,734.57,132.03098411315463,0
5053,Grant,AR,18035,633.01,28.490861123836908,1
5055,Greene,AR,43078,579.65,74.31726041576813,1
5057,Hempstead,AR,22392,741.36,30.20394949821949,0
5059,Hot Spring,AR,33495,622.16,53.83663366336635,0
5061,Howard,AR,13527,595.2,22.726814516129032,0
5063,Independence,AR,36873,771.57,47.78957191181616,0
5065,Izard,AR,13386,584.02,22.920447929865414,0
5067,Jackson,AR,17690,641.45,27.578143269155817,0
5069,Jefferson,AR,73150,913.7,80.05910036116887,0
5071,Johnson,AR,25896,682.74,37.92951928992003,1
5073,Lafayette,AR,7245,545.07,13.29187076889207,0
5075,Lawrence,AR,17067,592.34,28.812843974744233,0
5077,Lee,AR,9991,619.47,16.12830322695207,0
5079,Lincoln,AR,14023,572.17,24.508450285754236,0
5081,Little River,AR,12739,564.87,22.552091631702872,1
5083,Logan,AR,22111,731.5,30.226930963773068,1
5085,Lonoke,AR,70807,802.43,88.2407188165946,0
5087,Madison,AR,15684,837.06,18.7370080997778,1
5089,Marion,AR,16446,640.35,25.682829702506442,1
5091,Miller,AR,43440,637.48,68.14331430005647,0
5093,Mississippi,AR,44687,919.73,48.5870853402629,1
5095,Monroe,AR,7670,621.41,12.34289760383644,0
5097,Montgomery,AR,9222,800.29,11.523322795486633,0
5099,Nevada,AR,8791,620.78,14.161216534037823,0
5101,Newton,AR,8078,823.18,9.813163585121117,0
5103,Ouachita,AR,24969,739.63,33.758771277530656,0
5105,Perry,AR,10337,560.47,18.44344924795261,0
5107,Phillips,AR,20437,727.29,28.10020762006902,1
5109,Pike,AR,11126,613.88,18.12406333485372,0
5111,Poinsett,AR,24156,763.39,31.64306579860884,0
5113,Polk,AR,20361,862.42,23.609146355604,1
5115,Pope,AR,62538,830.79,75.27534033871378,0
5117,Prairie,AR,8364,675.76,12.377175328519002,0
5119,Pulaski,AR,391312,807.84,484.3929490988314,0
5121,Randolph,AR,17621,656.04,26.85964270471313,1
5123,St. Francis,AR,27408,642.4,42.665006226650064,0
5125,Saline,AR,114287,730.46,156.45894367932536,0
5127,Scott,AR,10874,898.09,12.10791791468561,1
5129,Searcy,AR,7979,668.51,11.93549834707035,0
5131,Sebastian,AR,127127,546.04,232.81627719580985,0
5133,Sevier,AR,17297,581.35,29.753160746538228,1
5135,Sharp,AR,17084,606.35,28.175146367609464,0
5137,Stone,AR,12490,609.43,20.49456049095056,0
5139,Union,AR,40603,1055.27,38.476408881139434,0
5141,Van Buren,AR,16992,724.32,23.45924453280318,0
5143,Washington,AR,215979,956.01,225.91709291743808,0
5145,White,AR,78635,1042.36,75.43938754365095,1
5147,Woodruff,AR,7042,594.05,11.854221025166233,0
5149,Yell,AR,21768,948.84,22.941697230302267,0
6001,Alameda,CA,1,821.15,0.001217804298849175,0
6003,Alpine,CA,1141,743.19,1.535273617782801,1
6005,Amador,CA,36576,604.69,60.48719178422001,0
6007,Butte,CA,222116,1677.11,132.43973263530717,0
6009,Calaveras,CA,44577,1036.84,42.99313298098068,1
6011,Colusa,CA,21322,1156.22,18.441127121136123,0
6013,Contra Costa,CA,1,802.15,0.0012466496291217355,0
6015,Del Norte,CA,27837,1229.75,22.63630819272209,1
6017,El Dorado,CA,181427,1788.1,101.46356467759074,0
6019,Fresno,CA,953762,6017.42,158.50015455128607,1
6021,Glenn,CA,27915,1327.16,21.03363573344585,1
6023,Humboldt,CA,134555,4052.22,33.205255390872175,0
6025,Imperial,CA,177194,4481.73,39.536964520397255,0
6027,Inyo,CA,18418,10226.98,1.8009226575196198,1
6029,Kern,CA,864454,8161.42,105.91955811611214,0
6031,Kings,CA,150480,1391.49,108.14306965914236,1
6033,Lake,CA,63776,1329.48,47.97063513554171,1
6035,Lassen,CA,32144,4720.37,6.8096356853382245,0
6037,Los Angeles,CA,10,4752.32,0.002104235405023231,0
6039,Madera,CA,151811,2153.32,70.50090093437109,1
6041,Marin,CA,258506,828.2,312.12992030910414,1
6043,Mariposa,CA,17746,1462.79,12.131611509512643,1
6045,Mendocino,CA,87207,3878.14,22.486810687597664,0
6047,Merced,CA,262661,1971.87,133.20401446342814,0
6049,Modoc,CA,9100,4203.37,2.164929568417722,1
6051,Mono,CA,14020,3131.8,4.476658790471934,0
6053,Monterey,CA,428064,3771.07,113.51261047925391,0
6055,Napa,CA,140102,788.27,177.73351770332505,1
6057,Nevada,CA,98156,974.49,100.72550770146437,1
6059,Orange,CA,3,947.98,0.00316462372623895,0
6061,Placer,CA,366435,1502.78,243.83808674589758,1
6063,Plumas,CA,18844,2613.48,7.210309625480202,1
6065,Riverside,CA,2,7303.13,0.0002738551826408677,0
6067,Sacramento,CA,1,995.48,0.0010045405231647042,1
6069,San Benito,CA,57471,1390.73,41.32434045429379,1
6071,San Bernardino,CA,2,20105.32,9.947615854908054e-05,1
6073,San Diego,CA,3,4525.52,0.0006629072460181371,1
6075,San Francisco,CA,839280,231.92,3618.834080717489,1
6077,San Joaquin,CA,703265,1426.25,493.08676599474137,1
6079,San Luis Obispo,CA,276191,3615.54,76.38997217566394,1
6081,San Mateo,CA,748952,741.01,1010.7178040782176,1
6083,Santa Barbara,CA,435800,3789.08,115.01472652992285,1
6085,Santa Clara,CA,1,1304.01,0.0007668652847754235,1
6087,Santa Cruz,CA,268948,607.16,442.96066934580665,1
6089,Shasta,CA,179062,3847.44,46.54055683779344,1
6091,Sierra,CA,3039,961.97,3.1591421769909664,1
6093,Siskiyou,CA,43632,6347.46,6.873930674632058,0
6095,Solano,CA,423972,906.67,467.61445729978936,0
6097,Sonoma,CA,494657,1768.23,279.7469786170351,1
6099,Stanislaus,CA,524744,1514.67,346.44113899397234,1
6101,Sutter,CA,94801,608.58,155.7740970784449,1
6103,Tehama,CA,62835,2962.27,21.211773403504747,1
6105,Trinity,CA,13430,3207.54,4.187009359197392,0
6107,Tulare,CA,453354,4839.09,93.6857962964111,0
6109,Tuolumne,CA,53940,2274.34,23.71677057959672,1
6111,Ventura,CA,839498,2208.2,380.17299157685,0
6113,Yolo,CA,206685,1022.89,202.05985003275035,1
6115,Yuba,CA,73233,643.73,113.76353440106877,1
8001,Adams,CO,470107,1197.71,392.5048634477461,1
8003,Alamosa,CO,16253,723.53,22.463477671969365,1
8005,Arapahoe,CO,607660,805.43,754.4541425077289,0
8007,Archuleta,CO,12194,1355.48,8.996075191076224,1
8009,Baca,CO,3682,2557.09,1.4399180318252387,0
8011,Bent,CO,5738,1541.12,3.723266196013289,0
8013,Boulder,CO,310287,751.37,412.96165670708166,0
8014,Broomfield,CO,60116,0.0,inf,1
8015,Chaffee,CO,18318,1015.01,18.047112836326736,1
8017,Cheyenne,CO,1881,1781.37,1.055928863739706,0
8019,Clear Creek,CO,9100,396.46,22.95313524693538,0
8021,Conejos,CO,8257,1290.87,6.396461301292927,1
8023,Costilla,CO,3521,1230.44,2.8615779721075385,0
8025,Crowley,CO,5325,800.33,6.653505429010532,0
8027,Custer,CO,4264,739.9,5.76294093796459,0
8029,Delta,CO,30314,1148.52,26.393967889109458,0
8031,Denver,CO,647433,154.94,4178.604621143669,0
8033,Dolores,CO,2030,1068.09,1.9005889016843152,1
8035,Douglas,CO,306442,842.75,363.6214773064372,0
8037,Eagle,CO,52379,1691.8,30.96051542735548,1
8039,Elbert,CO,23670,1850.89,12.788442316939413,0
8041,El Paso,CO,654993,2129.56,307.57198670147824,1
8043,Fremont,CO,46467,1533.95,30.29238241142149,1
8045,Garfield,CO,56914,2955.76,19.255284596854953,0
8047,Gilpin,CO,5567,150.25,37.05158069883528,0
8049,Grand,CO,14254,1869.6,7.6240907145913575,1
8051,Gunnison,CO,15643,3259.75,4.7988342664314745,0
8053,Hinsdale,CO,805,1123.14,0.71674056662571,0
8055,Huerfano,CO,6479,1593.24,4.066556199944768,0
8057,Jackson,CO,1355,1620.95,0.8359295474875844,0
8059,Jefferson,CO,551912,778.06,709.3437524098399,0
8061,Kiowa,CO,1417,1785.76,0.7934996864080279,1
8063,Kit Carson,CO,8279,2161.56,3.830104184015248,0
8065,Lake,CO,7296,383.9,19.004949205522273,0
8067,La Plata,CO,53339,1699.93,31.377174354238115,0
8069,Larimer,CO,316605,2633.86,120.20570569430416,0
8071,Las Animas,CO,14401,4775.42,3.0156509793902946,1
8073,Lincoln,CO,5430,2586.39,2.099451358843794,0
8075,Logan,CO,21660,1844.86,11.740728293745867,0
8077,Mesa,CO,147372,3341.11,44.10869441592764,0
8079,Mineral,CO,722,877.7,0.8226045345790133,1
8081,Moffat,CO,13099,4750.94,2.7571385873111427,0
8083,Montezuma,CO,25657,2039.97,12.577145742339349,0
8085,Montrose,CO,40634,2242.57,18.119389807230093,0
8087,Morgan,CO,28306,1293.87,21.877004644979788,0
8089,Otero,CO,18525,1269.74,14.5896010206814,0
8091,Ouray,CO,4579,542.21,8.445067409306358,0
8093,Park,CO,16118,2210.69,7.29093631400151,0
8095,Phillips,CO,4357,687.74,6.335242969726932,1
8097,Pitkin,CO,17361,973.23,17.838537652970007,0
8099,Prowers,CO,12286,1644.35,7.471645330981848,0
8101,Pueblo,CO,160803,2397.73,67.0646820117361,0
8103,Rio Blanco,CO,6740,3222.91,2.0912777582991766,1
8105,Rio Grande,CO,11725,912.14,12.854386388054463,0
8107,Routt,CO,23587,2368.02,9.960642224305536,0
8109,Saguache,CO,6209,3170.25,1.9585206214020976,0
8111,San Juan,CO,695,388.29,1.7898993020680418,0
8113,San Miguel,CO,7636,1288.49,5.9263168515083535,0
8115,Sedgwick,CO,2342,549.6,4.261280931586608,0
8117,Summit,CO,28653,619.25,46.270488494146136,0
8119,Teller,CO,23242,558.96,41.580792901102036,0
8121,Washington,CO,4781,2524.12,1.8941254773941016,1
8123,Weld,CO,270182,4021.56,67.18338157331979,0
8125,Yuma,CO,10205,2369.1,4.3075429487991235,1
9001,Fairfield,CT,940621,836.96,1123.8541865800037,0
9003,Hartford,CT,897737,750.57,1196.0736506921405,1
9005,Litchfield,CT,186760,944.57,197.71959727706783,1
9007,Middlesex,CT,165219,439.07,376.2930739973125,0
9009,New Haven,CT,862712,862.02,1000.802765597086,1
9011,New London,CT,273405,771.66,354.30759660990594,1
9013,Tolland,CT,151881,417.01,364.21428742716006,1
9015,Windham,CT,117668,521.47,225.64672943793502,1
10001,Kent,DE,169457,800.12,211.78948157776333,1
10003,New Castle,DE,549521,493.51,1113.4951672711802,1
10005,Sussex,DE,206417,1195.65,172.63998661815745,1
11001,District of Columbia,DC,649165,68.34,9499.048873280655,1
12001,Alachua,FL,252636,969.12,260.6859831599802,1
12003,Baker,FL,27001,588.89,45.8506682062864,1
12005,Bay,FL,174994,1033.27,169.35941235107958,1
12007,Bradford,FL,26910,300.04,89.68804159445406,1
12009,Brevard,FL,551299,1556.95,354.0890844278878,0
12011,Broward,FL,1,1319.63,0.0007577881678955464,1
12013,Calhoun,FL,14634,574.34,25.479681025176724,1
12015,Charlotte,FL,165018,859.12,192.07794021789738,0
12017,Citrus,FL,139063,773.15,179.8654853521309,1
12019,Clay,FL,196276,643.69,304.92317730584597,1
12021,Collier,FL,339244,2304.93,147.18191007969875,1
12023,Columbia,FL,67512,801.04,84.28043543393589,1
12027,DeSoto,FL,34641,639.5,54.16888193901485,0
12029,Dixie,FL,15955,863.66,18.47370493018086,0
12031,Duval,FL,886873,918.24,965.8400853807283,0
12033,Escambia,FL,307782,875.57,351.5218657560218,1
12035,Flagler,FL,100013,570.76,175.2277664867895,1
12037,Franklin,FL,11559,1037.48,11.141419593630722,1
12039,Gadsden,FL,46034,528.49,87.10477019432724,0
12041,Gilchrist,FL,16912,355.47,47.57644808281992,1
12043,Glades,FL,13079,986.43,13.258923593159173,1
12045,Gulf,FL,15788,744.59,21.203615412508896,0
12047,Hamilton,FL,14344,519.31,27.62126668078797,1
12049,Hardee,FL,27255,638.33,42.6973509000047,0
12051,Hendry,FL,37630,1189.79,31.62743005068121,0
12053,Hernando,FL,174019,589.08,295.40809397704896,0
12055,Highlands,FL,97817,1106.28,88.4197490689518,1
12057,Hillsborough,FL,1,1266.22,0.0007897521757672442,1
12059,Holmes,FL,19652,488.71,40.211986658754675,1
12061,Indian River,FL,141966,616.92,230.12059910523246,0
12063,Jackson,FL,48990,954.58,51.32099981143539,1
12065,Jefferson,FL,14191,636.65,22.290112306604886,0
12067,Lafayette,FL,8820,547.92,16.097240473061767,1
12069,Lake,FL,307922,1156.4,266.27637495676237,0
12071,Lee,FL,660085,1211.89,544.6740215696144,1
12073,Leon,FL,282071,701.78,401.9365043175925,1
12075,Levy,FL,39535,1412.32,27.99294777387561,1
12077,Liberty,FL,8309,843.16,9.854594620238153,0
12079,Madison,FL,18724,715.8,26.15814473316569,0
12081,Manatee,FL,342246,892.75,383.361523382806,0
12083,Marion,FL,335800,1663.01,201.923019103914,1
12085,Martin,FL,151237,752.79,200.9019779752654,1
12086,Miami-Dade,FL,2,2431.26,0.0008226187244474057,1
12087,Monroe,FL,76204,3737.15,20.390939619763728,1
12089,Nassau,FL,75606,725.86,104.1605819303998,0
12091,Okaloosa,FL,193408,1082.0,178.75046210720888,1
12093,Okeechobee,FL,38989,891.57,43.73072220913669,1
12095,Orange,FL,1,1004.19,0.0009958274828468718,0
12097,Osceola,FL,299822,1506.35,199.03873601752582,1
12099,Palm Beach,FL,1,2386.33,0.0004190535257068386,1
12101,Pasco,FL,475679,867.95,548.04885074025,1
12103,Pinellas,FL,929085,607.67,1528.9301759178504,1
12105,Polk,FL,622656,2009.99,309.7806456748541,1
12107,Putnam,FL,72377,827.16,87.50060447797283,1
12109,St. Johns,FL,209607,821.43,255.17329535079068,0
12111,St. Lucie,FL,286138,688.08,415.849901174282,1
12113,Santa Rosa,FL,160649,1173.57,136.88915019981766,1
12115,Sarasota,FL,389911,725.18,537.6747841915112,1
12117,Seminole,FL,436512,344.87,1265.7291153188155,1
12119,Sumter,FL,108263,580.31,186.56063138667267,1
12121,Suwannee,FL,43550,691.9,62.94262176615118,1
12123,Taylor,FL,22884,1232.01,18.57452455743054,0
12125,Union,FL,15069,249.71,60.346001361579425,0
12127,Volusia,FL,501282,1432.44,349.9497361146016,0
12129,Wakulla,FL,30972,735.74,42.09639274743795,1
12131,Walton,FL,59411,1238.03,47.988336308490105,1
12133,Washington,FL,24614,615.79,39.97141882784716,1
13001,Appling,GA,18351,512.11,35.8340981429771,0
13003,Atkinson,GA,8260,344.1,24.004649811101427,0
13005,Bacon,GA,11200,285.92,39.1717963066592,0
13007,Baker,GA,3319,349.17,9.505398516481943,0
13009,Baldwin,GA,46143,267.5,172.49719626168223,1
13011,Banks,GA,18299,233.87,78.24432376961559,0
13013,Barrow,GA,71325,162.84,438.00663227708185,0
13015,Bartow,GA,101206,470.11,215.28152985471485,1
13017,Ben Hill,GA,17417,254.03,68.56276817698696,1
13019,Berrien,GA,19022,457.78,41.55271090917034,0
13021,Bibb,GA,154566,255.13,605.8323207776427,0
13023,Bleckley,GA,12760,219.14,58.22761704846217,1
13025,Brantley,GA,18280,447.42,40.856465960395155,0
13027,Brooks,GA,15664,497.77,31.468348835807706,1
13029,Bryan,GA,33120,454.49,72.8728904926401,1
13031,Bulloch,GA,71873,688.84,104.339178909471,1
13033,Burke,GA,22918,834.99,27.44703529383585,0
13035,Butts,GA,23225,190.01,122.23040892584602,1
13037,Calhoun,GA,6513,283.57,22.967873893571248,1
13039,Camden,GA,51490,782.52,65.80023513776005,0
13043,Candler,GA,10951,248.81,44.013504280374576,0
13045,Carroll,GA,112333,503.83,222.95814064267708,0
13047,Catoosa,GA,65343,162.66,401.7152342309111,1
13049,Charlton,GA,13083,782.97,16.709452469443274,1
13051,Chatham,GA,277992,632.28,439.6659707724426,0
13053,Chattahoochee,GA,12436,251.17,49.51228251781662,1
13055,Chattooga,GA,25045,313.55,79.87561792377609,1
13057,Cherokee,GA,224481,433.99,517.2492453743174,0
13059,Clarke,GA,121040,121.28,998.0211081794196,1
13061,Clay,GA,3037,216.99,13.996036683718145,1
13063,Clayton,GA,264668,144.28,1834.4053229830884,0
13065,Clinch,GA,6798,824.17,8.248298287974569,1
13067,Cobb,GA,716873,344.51,2080.848161156425,0
13069,Coffee,GA,43096,602.61,71.51557392011415,1
13071,Colquitt,GA,46300,556.55,83.19108795256491,0
13073,Columbia,GA,136190,307.78,442.49138995386323,0
13075,Cook,GA,17061,233.22,73.15410342166194,1
13077,Coweta,GA,133091,445.98,298.4236961298713,0
13079,Crawford,GA,12543,326.45,38.42242303568694,1
13081,Crisp,GA,23230,281.2,82.61024182076814,1
13083,Dade,GA,16463,174.16,94.52802021129996,0
13085,Dawson,GA,22574,213.93,105.5204973589492,1
13087,Decatur,GA,27417,623.16,43.99672636241094,1
13089,DeKalb,GA,715014,270.91,2639.3045660920598,0
13091,Dodge,GA,21239,503.17,42.2103861517976,1
13093,Dooly,GA,14290,397.07,35.988616616717465,0
13095,Dougherty,GA,93238,334.64,278.6218025340665,0
13097,Douglas,GA,136270,200.26,680.4653949865176,1
13099,Early,GA,10509,516.27,20.35562786913824,1
13101,Echols,GA,4039,420.8,9.59838403041825,0
13103,Effingham,GA,54488,482.82,112.85365146431386,1
13105,Elbert,GA,19519,374.54,52.11459390185294,1
13107,Emanuel,GA,22794,690.33,33.01899091738733,0
13109,Evans,GA,10781,186.88,57.68942636986301,0
13111,Fannin,GA,23714,391.43,60.582990573027104,0
13113,Fayette,GA,108287,199.25,543.4730238393978,0
13115,Floyd,GA,96006,518.46,185.17532692975345,1
13117,Forsyth,GA,194781,247.37,787.4075271859965,1
13119,Franklin,GA,22098,266.37,82.95979276945602,1
13121,Fulton,GA,982983,534.61,1838.6917566076206,0
13123,Gilmer,GA,28593,431.83,66.2135562605655,1
13125,Glascock,GA,3069,144.45,21.24610591900312,0
13127,Glynn,GA,81601,585.17,139.44836543226756,0
13129,Gordon,GA,55696,358.01,155.57107343370296,1
13131,Grady,GA,25178,460.34,54.69435634530999,0
13133,Greene,GA,16283,406.24,40.082217408428505,0
13135,Gwinnett,GA,856374,436.72,1960.9223300970873,0
13137,Habersham,GA,43283,279.2,155.02507163323781,1
13139,Hall,GA,187373,429.19,436.573545515972,0
13141,Hancock,GA,8926,478.76,18.643996992229926,1
13143,Haralson,GA,28445,283.16,100.45557282101991,0
13145,Harris,GA,32632,472.93,68.99964053876894,1
13147,Hart,GA,25528,256.42,99.555416894158,1
13149,Heard,GA,11565,301.08,38.411717815862886,0
13151,Henry,GA,210371,324.48,648.3327169625246,1
13153,Houston,GA,148024,379.83,389.71118658347154,1
13155,Irwin,GA,9399,362.73,25.911835249359022,1
13157,Jackson,GA,60856,343.0,177.42274052478137,0
13159,Jasper,GA,13524,373.58,36.20108142834199,0
13161,Jeff Davis,GA,14979,335.42,44.657444398068094,1
13163,Jefferson,GA,16345,529.56,30.86524661983534,0
13165,Jenkins,GA,9251,352.45,26.24769470846929,0
13167,Johnson,GA,9790,306.52,31.939188307451392,0
13169,Jones,GA,28740,395.39,72.68772604264144,0
13171,Lamar,GA,17956,185.79,96.64675170891869,1
13173,Lanier,GA,10416,199.83,52.12430565981085,1
13175,Laurens,GA,47933,818.51,58.561288194402024,1
13177,Lee,GA,29089,362.01,80.35413386370543,0
13179,Liberty,GA,64066,602.52,106.33008032928369,1
13181,Lincoln,GA,7707,257.28,29.955690298507466,1
13183,Long,GA,16641,403.49,41.242657810602495,1
13185,Lowndes,GA,113073,510.63,221.4382233711298,1
13187,Lumpkin,GA,30879,284.87,108.39681258117737,1
13189,McDuffie,GA,21549,266.3,80.92001502065341,0
13191,McIntosh,GA,13991,574.53,24.352079090735035,1
13193,Macon,GA,13993,405.95,34.469762285995806,1
13195,Madison,GA,28173,285.57,98.65532093707323,0
13197,Marion,GA,8639,367.49,23.508122670004624,1
13199,Meriwether,GA,21193,505.34,41.93810108046068,1
13201,Miller,GA,5885,283.72,20.742281122233187,1
